date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:54:26	52421/52421	---MC-	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202011%2010:54:27%20GMT	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-local-taphouse/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-local-taphouse/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-glenmore-hotel/)
21:54:26	1179/1179	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-hunter-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-hunter-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-hunter-hotel/)
21:54:27	1179/1179	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-laugh-garage/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-laugh-garage/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-laugh-garage/)
21:54:27	1185/1185	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-macquarie-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-macquarie-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-macquarie-hotel/)
21:54:28	1173/1173	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-orbit-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-orbit-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-orbit-bar/)
21:54:28	1179/1179	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-oxford-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-oxford-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-oxford-hotel/)
21:54:29	1189/1189	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-peppermint-lounge/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-peppermint-lounge/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-peppermint-lounge/)
21:54:29	1181/1181	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-pumphouse-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-pumphouse-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-pumphouse-bar/)
21:54:30	1175/1175	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-rose-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-rose-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-rose-hotel/)
21:54:30	1179/1179	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-scary-canary/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-scary-canary/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-scary-canary/)
21:54:31	1171/1171	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-star-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-star-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-star-bar/)
21:54:31	1179/1179	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-verandah-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-verandah-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-verandah-bar/)
21:54:32	1185/1185	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-watershed-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-watershed-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-watershed-hotel/)
21:54:32	1177/1177	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-white-horse/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-white-horse/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-white-horse/)
21:54:33	1167/1167	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-winery/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-winery/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-winery/)
21:54:33	2442/2442	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-world-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-world-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-world-bar/)
21:54:34	1179/1179	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-wynard-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-wynard-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-wynard-hotel/)
21:54:34	1155/1155	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/tone/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/tone/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/tone/)
21:54:34	1173/1173	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/trumps-tavern/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/trumps-tavern/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/trumps-tavern/)
21:54:35	1161/1161	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/ventuno/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/ventuno/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/ventuno/)
21:54:35	1181/1181	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/world-tower-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/world-tower-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/world-tower-hotel/)
21:54:36	1163/1163	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/zeta-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/zeta-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/zeta-bar/)
21:54:36	51861/51861	---MC-	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202011%2010:54:37%20GMT	http://www.sydneyhappyhour.com/sydney-bars/the-hills-district/bull-bush-hotel/	www.sydneyhappyhour.com/sydney-bars/the-hills-district/bull-bush-hotel/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/zeta-bar/)
21:54:37	3499/3499	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/north-shore/the-greengate-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/north-shore/the-greengate-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/north-shore/the-greengate-hotel/)
21:54:38	1196/1196	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/south-west-sydney/the-cauliflower-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/south-west-sydney/the-cauliflower-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/south-west-sydney/the-cauliflower-hotel/)
21:54:38	1187/1187	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/greater-western-sydney/tollgate-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/greater-western-sydney/tollgate-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/greater-western-sydney/tollgate-hotel/)
21:54:39	1196/1196	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/north-shore/the-great-northern-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/north-shore/the-great-northern-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/north-shore/the-great-northern-hotel/)
21:54:39	1170/1170	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/south-west-sydney/feed/	www.sydneyhappyhour.com/sydney-bars/south-west-sydney/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/south-west-sydney/)
21:54:40	1187/1187	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/greater-western-sydney/wallacia-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/greater-western-sydney/wallacia-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/greater-western-sydney/wallacia-hotel/)
21:54:40	1182/1182	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/south-west-sydney/parkview-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/south-west-sydney/parkview-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/south-west-sydney/parkview-hotel/)
21:54:40	1196/1196	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/south-west-sydney/town-country-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/south-west-sydney/town-country-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/south-west-sydney/town-country-hotel/)
21:54:41	1185/1185	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/greater-western-sydney/central-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/greater-western-sydney/central-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/greater-western-sydney/central-hotel/)
21:54:41	1191/1191	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/edinburgh-castle-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/edinburgh-castle-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/edinburgh-castle-hotel/)
21:54:42	1184/1184	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/north-shore/the-blue-gum-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/north-shore/the-blue-gum-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/north-shore/the-blue-gum-hotel/)
21:54:43	45276/45276	---MC-	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202011%2010:54:43%20GMT	http://www.sydneyhappyhour.com/sydney-bars/the-hills-district/	www.sydneyhappyhour.com/sydney-bars/the-hills-district/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/north-shore/the-blue-gum-hotel/)
21:54:43	1182/1182	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/south-west-sydney/woolpack-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/south-west-sydney/woolpack-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/south-west-sydney/woolpack-hotel/)
21:54:44	1183/1183	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-local-taphouse/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-local-taphouse/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-local-taphouse/)
21:54:44	1189/1189	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/the-hills-district/bull-bush-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/the-hills-district/bull-bush-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/the-hills-district/bull-bush-hotel/)
